,ModelingGroup,TownCode,NeighborhoodCode,PropertyAddress,Longitude,Latitude,DateofMostRecentSale,RepairCondition,Garage2Size
45928,SF,72,200,3749 W 85TH ST,-87.7161828014434,41.7383448734155,05/03/2019,2.0,7.0
45929,SF,72,200,3733 W 85TH ST,-87.7156080425563,41.738354572352,07/18/2019,2.0,7.0
45930,SF,72,200,3627 W 85TH ST,-87.7131525754205,41.7383959478107,02/15/2019,2.0,7.0
45931,SF,72,200,3828 W 86TH ST,-87.7178563476091,41.7370117153738,09/23/2019,2.0,7.0
45932,SF,72,200,3713 W 85TH PL,-87.7148472627633,41.7374518886193,07/10/2019,2.0,7.0
45933,SF,72,200,3836 W 86TH PL,-87.7181210066448,41.7360929148021,05/02/2019,2.0,7.0
45934,SF,72,200,3804 W 86TH PL,-87.7169488870554,41.7361129234256,02/20/2019,2.0,7.0
45935,SF,72,200,3733 W 86TH ST,-87.7155517815703,41.7365253009776,04/16/2019,2.0,7.0
45936,SF,72,200,3634 W 86TH PL,-87.7134135056875,41.7361732428136,06/12/2019,2.0,7.0
45937,SF,72,200,3806 W 87TH ST,-87.7169781927148,41.735220698062,01/28/2019,2.0,7.0
45938,SF,72,200,3627 W 86TH PL,-87.7130898634098,41.7356527102865,07/26/2019,2.0,7.0
45939,SF,72,200,3611 W 86TH PL,-87.7124745286264,41.7356631903596,07/18/2019,2.0,7.0
45940,SF,72,200,3409 W 83RD ST,-87.7075381020397,41.742147572659,07/26/2019,2.0,7.0
45941,SF,72,200,3316 W 83RD PL,-87.7053485798422,41.7417943719914,07/31/2019,2.0,7.0
45942,SF,72,200,3319 W 83RD ST,-87.7053731964661,41.7421824714863,07/03/2019,2.0,7.0
45943,SF,72,200,3534 W 84TH ST,-87.7109225867663,41.7407903686648,04/08/2019,2.0,7.0
45944,SF,72,200,3348 W 84TH ST,-87.7065592970324,41.7408608078472,03/27/2019,2.0,7.0
45945,SF,72,200,3538 W 84TH PL,-87.7110559262223,41.7398737385674,07/22/2019,2.0,7.0
45946,SF,72,200,3434 W 84TH PL,-87.7083639508016,41.7399176027054,09/11/2019,2.0,7.0
45947,SF,72,200,3314 W 84TH PL,-87.7052371919145,41.7399685642062,01/11/2019,2.0,7.0
45948,SF,72,200,3411 W 84TH PL,-87.7075247511381,41.7394053544445,07/10/2019,2.0,7.0
45949,SF,72,200,3401 W 84TH PL,-87.7071585079066,41.7394113819189,04/16/2019,2.0,7.0
45950,SF,72,200,3442 W 85TH ST,-87.7087254353895,41.7389963353282,04/29/2019,2.0,7.0
45951,SF,72,200,3341 W 84TH PL,-87.7061908566854,41.7394272601027,02/14/2019,2.0,7.0
45952,SF,72,200,3254 W 85TH ST,-87.7042097241636,41.7390712782682,03/01/2019,2.0,7.0
45953,SF,72,200,3539 W 85TH ST,-87.7109608351668,41.738438351749,08/21/2019,2.0,7.0
45954,SF,72,200,3416 W 85TH PL,-87.7077220818774,41.73816009208,04/10/2019,2.0,7.0
45955,SF,72,200,3436 W 85TH PL,-87.7083819859464,41.7381487169367,09/11/2019,2.0,7.0
45956,SF,72,200,8536 S SAWYER AVE,-87.7037042255636,41.7376952197802,09/05/2019,2.0,7.0
45957,SF,72,200,3405 W 85TH PL,-87.7071991021252,41.7376519803415,05/09/2019,2.0,7.0
45958,SF,72,200,7930 S TROY ST,-87.7014947355032,41.7487958692656,06/14/2019,2.0,7.0
45959,SF,72,200,7914 S TROY ST,-87.701421076422,41.7491782450403,01/23/2019,2.0,7.0
45960,MF,72,200,7900 S WHIPPLE ST,-87.699104106843,41.7496126567928,09/09/2019,2.0,7.0
45961,MF,72,200,7906 S WHIPPLE ST,-87.6991020739994,41.7494974026942,09/09/2019,2.0,7.0
45962,SF,72,200,7939 S WHIPPLE ST,-87.6983418557963,41.748599009811,08/16/2019,2.0,7.0
45963,SF,72,200,7924 S SACRAMENTO AVE,-87.6978330204933,41.7490170782726,09/17/2019,2.0,7.0
45964,SF,72,200,7936 S SACRAMENTO AVE,-87.6978249720885,41.7486890732111,03/13/2019,2.0,7.0
45966,SF,72,200,7918 S RICHMOND ST,-87.6966160688672,41.7491999822286,02/21/2019,2.0,7.0
45967,SF,72,200,7936 S RICHMOND ST,-87.6966032562401,41.7487061301347,09/19/2019,2.0,7.0
45968,MF,72,200,7900 S RICHMOND ST,-87.6966422270016,41.7496481833367,05/23/2019,2.0,7.0
45969,SF,72,200,7937 S MOZART ST,-87.6934582473325,41.7487552627735,08/13/2019,2.0,7.0
45970,SF,72,200,7949 S MOZART ST,-87.6934498423321,41.7484260251358,08/15/2019,2.0,7.0
45971,SF,72,200,8047 S KEDZIE AVE,-87.7019223061938,41.7465952877746,09/16/2019,2.0,7.0
45972,SF,72,200,8009 S TROY ST,-87.700760958111,41.7476702848719,07/02/2019,2.0,7.0
45973,SF,72,200,8020 S WHIPPLE ST,-87.6990125156041,41.747409500479,09/11/2019,2.0,7.0
45974,SF,72,200,8021 S SACRAMENTO AVE,-87.6970893598985,41.7473983714227,07/25/2019,2.0,7.0
45975,SF,72,200,8034 S RICHMOND ST,-87.6965588907739,41.7469948918368,02/27/2019,2.0,7.0
45976,SF,72,200,8111 S KEDZIE AVE,-87.7019314763721,41.745787456907,06/13/2019,2.0,7.0
45977,SF,72,200,8104 S TROY ST,-87.701415506995,41.745921620099,06/10/2019,2.0,7.0
45978,SF,72,200,8108 S TROY ST,-87.7014128679019,41.7458255831385,03/25/2019,2.0,7.0
45979,SF,72,200,8105 S TROY ST,-87.7007132009016,41.7459259623531,04/16/2019,2.0,7.0
45980,SF,72,200,8105 S ALBANY AVE,-87.6994932353233,41.7459735176471,07/31/2019,2.0,7.0
45981,SF,72,200,8124 S RICHMOND ST,-87.696519719177,41.7454328601675,03/07/2019,2.0,7.0
45982,SF,72,200,8119 S SACRAMENTO AVE,-87.6970415293392,41.7456588758151,02/05/2019,2.0,7.0
45983,SF,72,200,2907 W 81ST ST,-87.6953797608952,41.7460267967869,05/13/2019,2.0,7.0
45984,SF,72,200,8200 S TROY ST,-87.701367954224,41.7441997950782,02/05/2019,2.0,7.0
45985,SF,72,200,8228 S TROY ST,-87.7013472040436,41.7434564130298,02/20/2019,2.0,7.0
45986,SF,72,200,8214 S ALBANY AVE,-87.7001374822415,41.7438314979356,03/01/2019,2.0,7.0
45987,SF,72,200,8245 S ALBANY AVE,-87.6994153343147,41.7430761545745,04/17/2019,2.0,7.0
45988,SF,72,200,8226 S WHIPPLE ST,-87.6989089284513,41.7435439905843,04/29/2019,2.0,7.0
45989,SF,72,200,8247 S WHIPPLE ST,-87.6981929574469,41.743007159631,01/07/2019,2.0,7.0
45990,SF,72,200,8222 S MOZART ST,-87.6940381198111,41.743725532879,03/12/2019,2.0,7.0
45991,SF,72,200,8242 S CALIFORNIA AVE,-87.6928029790465,41.7432022736866,07/15/2019,2.0,7.0
45992,SF,72,200,7920 S WASHTENAW AVE,-87.6905054951738,41.749261106102,09/03/2019,2.0,7.0
45993,SF,72,200,7948 S TALMAN AVE,-87.6892679882969,41.7485390639461,06/07/2019,2.0,7.0
45994,SF,72,200,2549 W 79TH PL,-87.6871951434611,41.7488678715879,07/11/2019,2.0,7.0
45995,SF,72,200,7931 S ARTESIAN AVE,-87.683696711935,41.7491191669823,04/22/2019,2.0,7.0
45996,SF,72,200,8050 S WASHTENAW AVE,-87.6904432623777,41.7466788977252,04/26/2019,2.0,7.0
45997,SF,72,200,8004 S TALMAN AVE,-87.6892537809638,41.7479327114899,02/20/2019,2.0,7.0
45998,SF,72,200,8036 S TALMAN AVE,-87.6892345007029,41.7471095542935,04/25/2019,2.0,7.0
45999,SF,72,200,2549 W 80TH PL,-87.6871515203899,41.7470451845582,05/16/2019,2.0,7.0
46000,SF,72,200,2560 W 81ST ST,-87.6875914039325,41.7466506616135,05/17/2019,2.0,7.0
46001,SF,72,200,8035 S TALMAN AVE,-87.6885347987526,41.7471382876259,09/25/2019,2.0,7.0
46002,SF,72,200,8052 S CAMPBELL AVE,-87.6855620030543,41.7466729281337,07/05/2019,2.0,7.0
46003,SF,72,200,8047 S CAMPBELL AVE,-87.6848638914912,41.7468485764323,02/14/2019,2.0,7.0
46004,SF,72,200,8101 S FAIRFIELD AVE,-87.6909546541975,41.7462065805969,08/16/2019,2.0,7.0
46005,SF,72,200,8124 S WASHTENAW AVE,-87.6904242020143,41.7455702494237,04/02/2019,2.0,7.0
46006,SF,72,200,8155 S TALMAN AVE,-87.6884903248664,41.7447752867434,02/07/2019,2.0,7.0
46007,SF,72,200,2563 W 81ST PL,-87.6876800877139,41.7452108402069,04/19/2019,2.0,7.0
46008,SF,72,200,2611 W 81ST PL,-87.6881538668336,41.7452029973186,03/20/2019,2.0,7.0
46009,SF,72,200,8152 S CAMPBELL AVE,-87.6855734658634,41.7448917730766,03/25/2019,2.0,7.0
46010,SF,72,200,2654 W 83RD ST,-87.6897123698201,41.7429317914266,01/07/2019,2.0,7.0
46011,SF,72,200,2554 W 82ND PL,-87.6873645432555,41.7439172438139,08/19/2019,2.0,7.0
46012,SF,72,200,2562 W 82ND PL,-87.6876493385184,41.7439129923044,07/03/2019,2.0,7.0
46013,SF,72,200,2624 W 83RD ST,-87.6886199701163,41.7429493831142,04/23/2019,2.0,7.0
46014,SF,72,200,2622 W 83RD ST,-87.6885097509432,41.742951203162,03/12/2019,2.0,7.0
46015,SF,72,200,8240 S CAMPBELL AVE,-87.6855393338226,41.7433498264667,05/01/2019,2.0,7.0
46016,SF,72,200,2454 W 83RD ST,-87.6848980480149,41.7430092708403,04/17/2019,2.0,7.0
46017,SF,72,200,8244 S ARTESIAN AVE,-87.6843215566372,41.743254586427,03/15/2019,2.0,7.0
46018,SF,72,200,8237 S ARTESIAN AVE,-87.6836274943448,41.7434836861341,05/14/2019,2.0,7.0
46019,SF,72,200,3153 W 83RD PL,-87.7013674832183,41.7413399967191,08/13/2019,2.0,7.0
46020,SF,72,200,3110 W 83RD PL,-87.6998101934504,41.7418909063981,06/25/2019,2.0,7.0
46021,SF,72,200,3048 W 84TH PL,-87.6990722636152,41.7400572632605,07/16/2019,2.0,7.0
46022,SF,72,200,2873 W 83RD ST,-87.6952286908187,41.7423594751422,03/08/2019,2.0,7.0
46023,SF,72,200,2873 W 83RD PL,-87.6952051499761,41.7415189541526,02/27/2019,2.0,7.0
46024,SF,72,200,2853 W 85TH PL,-87.6943709996844,41.7383046631737,08/09/2019,2.0,7.0
46025,SF,72,200,2821 W 84TH PL,-87.6932804860634,41.7400017729883,04/12/2019,2.0,7.0
46026,SF,72,200,2832 W 85TH PL,-87.6936450852788,41.7387813463906,08/06/2019,2.0,7.0
46027,SF,72,200,3044 W 83RD PL,-87.6989900108094,41.7418938270223,06/10/2019,2.0,7.0
46028,SF,72,230,2916 W 86TH PL,-87.6954568887889,41.7364819677793,09/03/2019,2.0,7.0
46029,SF,72,230,2806 W 86TH PL,-87.6926500377584,41.7364521253453,02/11/2019,2.0,7.0
46030,SF,72,230,8540 S MOZART ST,-87.6939750956409,41.737575770667,07/11/2019,2.0,7.0
46031,SF,72,230,2746 W 83RD PL,-87.6918560520285,41.7420302566819,06/07/2019,2.0,7.0
46032,SF,72,230,2721 W 83RD ST,-87.6910629372644,41.7424233811752,04/05/2019,2.0,7.0
46033,SF,72,230,2701 W 83RD ST,-87.6900148356758,41.7424404068922,06/17/2019,2.0,7.0
46034,SF,72,230,2720 W 83RD PL,-87.6909224972704,41.7420452973615,06/18/2019,2.0,7.0
46035,SF,72,230,2725 W 83RD PL,-87.6910406439573,41.7415256953864,04/29/2019,2.0,7.0
46036,SF,72,230,2639 W 83RD PL,-87.6892184313061,41.7415549824209,02/15/2019,2.0,7.0
46037,SF,72,230,2750 W 85TH ST,-87.6917990058786,41.7395611652864,02/06/2019,2.0,7.0
46038,SF,72,230,2738 W 85TH ST,-87.6913045042233,41.7395689866723,07/08/2019,2.0,7.0
46039,SF,72,230,2734 W 85TH ST,-87.6911396268503,41.7395716291288,05/31/2019,2.0,7.0
46040,SF,72,230,2645 W 85TH ST,-87.6893585763996,41.7391341516401,08/30/2019,2.0,7.0
46041,SF,72,230,2632 W 85TH PL,-87.6888287828624,41.7388181710368,09/25/2019,2.0,7.0
46042,SF,72,230,2751 W 85TH PL,-87.6917693585026,41.7383080524206,02/20/2019,2.0,7.0
46043,SF,72,230,2640 W SEIPP ST,-87.6890441485829,41.7380337178276,08/06/2019,2.0,7.0
46044,SF,70,10,3978 S DREXEL BLVD,-87.6063600588809,41.8218225246382,07/01/2019,2.0,7.0
46045,SF,70,10,3991 S DREXEL AVE,-87.6052256392297,41.821734674218,08/19/2019,2.0,7.0
46046,SF,70,10,4033 S ELLIS AVE,-87.602917897962,41.8209952340805,02/20/2019,2.0,7.0
46047,SF,70,10,4114 S ELLIS AVE,-87.6028522118751,41.819449391945,08/02/2019,2.0,7.0
46048,SF,70,10,4116 S ELLIS AVE,-87.6028368224798,41.8194030319538,08/08/2019,2.0,7.0
46049,MF,70,10,4140 S BERKELEY AVE,-87.6014077753015,41.8188238706945,07/30/2019,2.0,7.0
46050,SF,70,10,4152 S BERKELEY AVE,-87.6012345097176,41.8185061423141,01/07/2019,2.0,7.0
46051,SF,70,10,4159 S ELLIS AVE,-87.601642688391,41.818416133188,02/15/2019,2.0,7.0
46052,MF,70,10,4333 S ELLIS AVE,-87.601451857379,41.8156548134319,07/19/2019,2.0,7.0
46053,SF,70,10,4336 S GREENWOOD AVE,-87.5997475648272,41.8157452829399,04/22/2019,2.0,7.0
46054,SF,70,10,846 E 45TH ST,-87.6047826808137,41.8133831566835,01/22/2019,2.0,7.0
46055,SF,70,10,834 E 45TH ST,-87.6052722512923,41.8134301821392,05/09/2019,2.0,7.0
46056,SF,70,10,4423 S ELLIS AVE,-87.6013786751568,41.8143787884665,05/17/2019,2.0,7.0
46058,SF,70,10,4404 S BERKELEY AVE,-87.6008863535842,41.8148497123379,03/26/2019,2.0,7.0
46059,MF,70,10,4446 S BERKELEY AVE,-87.6008612733608,41.813853957608,06/19/2019,2.0,7.0
46060,SF,70,10,934 E 46TH ST,-87.6024878134986,41.8116418972765,07/03/2019,2.0,7.0
46061,MF,70,10,4403 S OAKENWALD AVE,-87.5956853974407,41.8150817392666,03/27/2019,2.0,7.0
46062,SF,70,10,1235 E 46TH ST,-87.595385850575,41.8106448743696,07/16/2019,2.0,7.0
46063,SF,70,10,4591 S OAKENWALD AVE,-87.5932447205433,41.8115237712275,09/30/2019,2.0,7.0
46064,SF,70,10,3911 S KING DR,-87.6163673876411,41.8234511100157,03/19/2019,2.0,7.0
46065,SF,70,10,3913 S KING DR,-87.6163660906079,41.8234062881694,05/10/2019,2.0,7.0
46066,SF,70,10,638 E OAKWOOD BLVD,-87.6103571315146,41.8230000273747,09/27/2019,2.0,7.0
46067,SF,70,10,511 E OAKWOOD BLVD,-87.6137348220035,41.8223781242249,09/13/2019,2.0,7.0
46068,SF,70,10,4007 S VINCENNES AVE,-87.6128691654245,41.8211370912087,09/03/2019,3.0,7.0
46069,SF,70,10,520 E 41ST ST,-87.612519862952,41.8206341585491,04/09/2019,2.0,7.0
46070,SF,70,10,644 E 41ST ST,-87.6100887481354,41.8205916822534,03/20/2019,2.0,7.0
46072,MF,70,10,521 E 41ST ST,-87.6125368277561,41.8200450710483,06/06/2019,2.0,7.0
46073,SF,70,10,529 E 41ST ST,-87.6122610614884,41.8200493012227,09/20/2019,2.0,7.0
46074,SF,70,10,523 E BOWEN AVE,-87.6125946366732,41.8191265150252,04/23/2019,2.0,7.0
46076,SF,70,10,4219 S VINCENNES AVE,-87.6134895897303,41.8178491803974,04/10/2019,2.0,7.0
46078,MF,70,10,4233 S SAINT LAWRENCE AVE,-87.6113049138098,41.8175444789188,01/08/2019,2.0,7.0
46079,MF,70,10,609 E 42ND ST,-87.6111653344204,41.8183182551142,03/06/2019,2.0,7.0
46080,SF,70,10,615 E 42ND ST,-87.6109743276902,41.8183038127731,04/09/2019,2.0,7.0
46081,SF,70,10,4239 S LANGLEY AVE,-87.6088439945394,41.8174499095105,02/26/2019,2.0,7.0
46082,MF,70,10,4310  MARTIN LUTHER KING JR DR,-87.6174204153988,41.8161929284046,07/19/2019,2.0,7.0
46083,SF,70,10,4411 S CALUMET AVE,-87.6180290816432,41.8144633066407,07/31/2019,2.0,7.0
46084,MF,70,10,4429 S CALUMET AVE,-87.6179230083678,41.8139294328337,06/19/2019,2.0,7.0
46085,SF,70,10,4400 S KING DR,-87.6173902337382,41.8146764266968,07/03/2019,2.0,7.0
46086,SF,70,10,4432 S KING DR,-87.6173508599379,41.8138113234143,03/12/2019,2.0,7.0
46087,SF,70,10,4515 S MICHIGAN AVE,-87.6226841626554,41.8125802405431,09/20/2019,2.0,7.0
46089,MF,70,10,4510  MARTIN LUTHER KING JR DR,-87.6173168122329,41.812601352464,06/19/2019,1.0,7.0
46090,MF,70,10,4343  MARTIN LUTHER KING JR DR,-87.6160663239239,41.8154014770278,04/08/2019,2.0,7.0
46091,MF,70,10,4345  MARTIN LUTHER KING JR DR,-87.6160646207105,41.815343851166,08/30/2019,2.0,7.0
46092,MF,70,10,4311 S VINCENNES AVE,-87.6137141912146,41.8162437426096,05/07/2019,2.0,7.0
46093,SF,70,10,4342 S FORRESTVILLE AVE,-87.6131621501708,41.8153964057415,04/18/2019,1.0,7.0
46095,MF,70,10,537 E 43RD ST,-87.6126315810868,41.816480605523,04/30/2019,2.0,7.0
46096,MF,70,10,4334 S LANGLEY AVE,-87.6095031531061,41.815719628843,04/05/2019,2.0,7.0
46097,MF,70,10,708 E 44TH ST,-87.6087053428979,41.8152154440254,01/03/2019,2.0,7.0
46098,SF,70,10,518 E 44TH PL,-87.6131305204647,41.8142468161395,06/13/2019,2.0,7.0
46100,SF,70,10,443 E 45TH ST,-87.6147101523654,41.8127827398084,08/26/2019,2.0,7.0
46101,SF,70,10,417 E 45TH PL,-87.6156550458514,41.8118607239341,03/27/2019,2.0,7.0
46102,MF,70,10,439 E 45TH PL,-87.614818653544,41.8118746899152,08/14/2019,2.0,7.0
46103,MF,70,10,443 E 45TH PL,-87.6147269877169,41.8118762255759,07/03/2019,2.0,7.0
46105,SF,70,10,4547 S VINCENNES AVE,-87.613531678447,41.8117162921806,07/12/2019,2.0,7.0
46106,SF,70,10,4530 S FORRESTVILLE AVE,-87.6130442526289,41.8121595618047,04/15/2019,2.0,7.0
46107,SF,70,10,4544 S FORRESTVILLE AVE,-87.6130318320014,41.8117157017397,02/06/2019,2.0,7.0
46108,SF,70,10,4553 S VINCENNES AVE,-87.6135246697718,41.8115325514581,01/07/2019,2.0,7.0
46109,SF,70,10,4527 S FORRESTVILLE AVE,-87.6123645208458,41.8122224642724,02/15/2019,2.0,7.0
46111,SF,70,10,4601 S VINCENNES AVE,-87.61347037083,41.8110875728841,08/19/2019,2.0,7.0
46112,MF,70,10,529 E 46TH ST,-87.6125961700264,41.8110063041597,06/18/2019,2.0,7.0
46113,MF,70,10,4639 S VINCENNES AVE,-87.6134948831159,41.810091502192,02/04/2019,2.0,7.0
46114,MF,70,10,4638 S SAINT LAWRENCE AVE,-87.6118152111167,41.8100708992172,04/22/2019,2.0,7.0
46115,SF,70,10,4627 S SAINT LAWRENCE AVE,-87.6111216509304,41.8104611141261,04/10/2019,3.0,7.0
46116,MF,70,10,641 E 46TH ST,-87.6098775529082,41.8111075887652,03/12/2019,2.0,7.0
46118,MF,70,10,4612 S LANGLEY AVE,-87.6093666066891,41.8108213949832,03/05/2019,2.0,7.0
46119,MF,70,10,4630 S EVANS AVE,-87.6081640193904,41.8103725384661,05/24/2019,2.0,7.0
46120,MF,70,10,4639 S EVANS AVE,-87.6074721410729,41.8101786118227,04/25/2019,2.0,7.0
46122,MF,72,52,449 W 42ND ST,-87.6379564753323,41.8178596480696,06/06/2019,2.0,7.0
46123,SF,72,52,422 W 42ND PL,-87.6369248560491,41.8174050616165,03/27/2019,2.0,7.0
46124,SF,72,52,526 W 43RD ST,-87.6395864336571,41.8165476643529,04/11/2019,2.0,7.0
46125,SF,72,293,329 W 42ND ST,-87.6346808048099,41.8179135932427,04/03/2019,2.0,7.0
46126,SF,72,293,332 W 42ND PL,-87.6348344417248,41.8175286078134,03/06/2019,2.0,7.0
46127,MF,72,293,4213 S PRINCETON AVE,-87.6332398098487,41.8177107668157,02/20/2019,2.0,7.0
46128,SF,72,293,4229 S PRINCETON AVE,-87.6332291315278,41.8173321852333,08/07/2019,2.0,7.0
46130,MF,72,52,643 W 43RD ST,-87.6425992470084,41.8159736171471,09/16/2019,2.0,7.0
46131,MF,72,52,616 W 43RD PL,-87.6415774071519,41.8156022462828,09/23/2019,2.0,7.0
46132,SF,72,52,654 W 43RD PL,-87.6429527300726,41.8155797067286,01/11/2019,2.0,7.0
46133,SF,72,52,538 W 43RD PL,-87.6399600718142,41.8156286482671,04/10/2019,2.0,7.0
46134,SF,72,52,502 W 43RD PL,-87.6386093839035,41.8156507221628,02/04/2019,2.0,7.0
46135,MF,72,52,631 W 43RD PL,-87.6421093424851,41.8150651412167,04/11/2019,2.0,7.0
46136,MF,72,52,617 W 43RD PL,-87.6415592281541,41.8150741613263,05/22/2019,2.0,7.0
46138,SF,72,52,464 W 44TH ST,-87.6384894608919,41.8147414223666,08/28/2019,2.0,7.0
46139,MF,72,52,456 W 44TH ST,-87.6382144323469,41.8147459607563,05/01/2019,2.0,7.0
46140,MF,72,52,440 W 44TH ST,-87.6375726308793,41.8147566967147,08/21/2019,2.0,7.0
46142,MF,72,52,4446 S LOWE AVE,-87.6423582977642,41.8130526592313,02/26/2019,2.0,7.0
46143,SF,72,52,4419 S LOWE AVE,-87.6416732619184,41.8138243476448,01/10/2019,2.0,7.0
46144,MF,72,52,4446 S WALLACE ST,-87.6411300836939,41.8130797498472,03/05/2019,2.0,7.0
46145,MF,72,52,4415 S WALLACE ST,-87.6404502558151,41.8139203386904,07/01/2019,2.0,7.0
46146,MF,72,52,4423 S WALLACE ST,-87.640444972625,41.8137200439093,01/23/2019,2.0,7.0
46147,MF,72,52,514 W 44TH PL,-87.639058831938,41.8138187789531,02/22/2019,2.0,7.0
46148,MF,72,52,544 W 45TH ST,-87.6401541395836,41.8128891054824,06/18/2019,2.0,7.0
46149,SF,72,52,439 W 44TH PL,-87.6374893043795,41.8133209333835,06/27/2019,2.0,7.0
46150,SF,72,52,440 W 45TH ST,-87.6375663719393,41.8129300751923,04/16/2019,2.0,7.0
46151,SF,72,52,4544 S UNION AVE,-87.6435220317228,41.8111985441212,07/23/2019,2.0,7.0
46152,MF,72,52,4514 S LOWE AVE,-87.6423304086864,41.8120447270866,07/24/2019,2.0,7.0
46153,SF,72,52,527 W 45TH ST,-87.6394336282088,41.8123739243436,06/19/2019,2.0,7.0
46154,SF,72,52,530 W 45TH PL,-87.6396067974272,41.8119817549819,03/28/2019,2.0,7.0
46155,SF,72,52,512 W 45TH PL,-87.6389650398557,41.811992586589,09/23/2019,2.0,7.0
46156,SF,72,52,500 W 46TH PL,-87.6384361290894,41.8101744650055,04/15/2019,2.0,7.0
46157,MF,72,52,4635 S WALLACE ST,-87.6402665229298,41.8097191449358,04/23/2019,2.0,7.0
46158,SF,72,52,523 W 46TH PL,-87.6391940923352,41.8096388223664,08/30/2019,2.0,7.0
46159,SF,72,52,503 W 46TH PL,-87.6384956234108,41.8096520236704,06/03/2019,2.0,7.0
46160,MF,72,293,4362 S WENTWORTH AVE,-87.631461869931,41.8146357436287,07/03/2019,2.0,7.0
46161,SF,72,293,4437 S STEWART AVE,-87.635444505588,41.8134813161592,06/28/2019,2.0,7.0
46162,MF,72,293,4448 S WELLS ST,-87.6326191879895,41.8131219875071,07/17/2019,2.0,7.0
46163,MF,72,293,4500 S WELLS ST,-87.6325588104305,41.8123924276634,08/20/2019,2.0,7.0
46164,SF,72,293,249 W 46TH ST,-87.6327024744322,41.8107844270578,07/03/2019,2.0,7.0
46165,SF,72,293,258 W 46TH PL,-87.6332315318346,41.8104708268939,07/23/2019,2.0,7.0
46166,SF,72,293,314 W SWANN ST,-87.6340592316452,41.8100600419093,08/28/2019,2.0,7.0
46167,SF,72,293,142 W SWANN ST,-87.6299279796253,41.8101304700406,06/03/2019,2.0,7.0
46168,MF,72,51,4548 S JUSTINE ST,-87.6641579135321,41.8108280404585,07/01/2019,2.0,7.0
46169,MF,72,80,4302 S HONORE ST,-87.6715768032843,41.8156298707695,04/23/2019,2.0,7.0
46170,MF,72,80,4326 S HONORE ST,-87.6715599953617,41.8149713673293,08/19/2019,2.0,7.0
46171,SF,72,80,4336 S WOOD ST,-87.6703362444277,41.8147189730284,05/22/2019,2.0,7.0
46172,MF,72,80,4432 S HONORE ST,-87.6715105827327,41.8130251837815,01/10/2019,2.0,7.0
46173,MF,72,80,4405 S MARSHFIELD AVE,-87.6659830909607,41.8137946984484,05/09/2019,2.0,7.0
46174,MF,72,80,4431 S MARSHFIELD AVE,-87.6659642237893,41.8131073941237,05/24/2019,2.0,7.0
46175,SF,72,80,4520 S HONORE ST,-87.6714716627057,41.8115398533073,09/12/2019,2.0,7.0
46176,MF,72,80,4529 S HONORE ST,-87.6707674656482,41.8113477582231,09/27/2019,2.0,7.0
46177,SF,72,80,4520 S WOOD ST,-87.6702569798536,41.8115493712539,06/07/2019,2.0,7.0
46178,MF,72,80,4536 S WOOD ST,-87.6702454101985,41.8110883752253,08/26/2019,2.0,7.0
46179,MF,72,80,1824 W 46TH ST,-87.67092889147,41.8105974140766,08/23/2019,2.0,7.0
46181,MF,72,80,4545 S HERMITAGE AVE,-87.6683258027526,41.8108872066465,05/03/2019,2.0,7.0
46182,MF,72,80,4547 S HERMITAGE AVE,-87.6683240001683,41.8108186179792,06/24/2019,2.0,7.0
46183,MF,72,80,4538 S PAULINA ST,-87.6678160028282,41.8110292073036,06/17/2019,2.0,7.0
46184,MF,72,80,4517 S MARSHFIELD AVE,-87.6659280565191,41.8116984654768,07/25/2019,2.0,7.0
46185,MF,72,80,4529 S MARSHFIELD AVE,-87.6659172229391,41.8113033769867,07/22/2019,2.0,7.0
46186,MF,72,80,4550 S ASHLAND AVE,-87.6654152645889,41.8108112649398,01/16/2019,2.0,7.0
46187,MF,72,80,4613 S DAMEN AVE,-87.6743750073559,41.8098739341165,01/09/2019,2.0,7.0
46188,MF,72,80,1738 W 47TH ST,-87.6689688834685,41.8088227623226,09/09/2019,2.0,7.0
46189,MF,72,80,4609 S PAULINA ST,-87.667093015392,41.8100725727056,01/28/2019,2.0,7.0
46190,MF,72,80,4639 S PAULINA ST,-87.6670700472375,41.8092165265864,02/26/2019,2.0,7.0
46191,MF,72,80,4645 S PAULINA ST,-87.6670665016188,41.8090848225342,07/10/2019,2.0,7.0
46192,MF,72,80,4745 S WESTERN BLVD,-87.6834317640913,41.8070865584703,05/28/2019,2.0,7.0
46193,MF,72,80,4743 S HOYNE AVE,-87.6767378293225,41.8071962160868,01/10/2019,2.0,7.0
46194,SF,72,80,4751 S SEELEY AVE,-87.6755177909971,41.8070074277813,07/31/2019,2.0,7.0
46195,MF,72,80,4836 S SEELEY AVE,-87.6761835266092,41.8055674442616,06/26/2019,2.0,7.0
46196,MF,72,80,2248 W 50TH ST,-87.6814077910815,41.803249309497,02/07/2019,2.0,7.0
46197,MF,72,80,4927 S HOYNE AVE,-87.6766622343236,41.8039922477414,05/08/2019,2.0,7.0
46198,MF,72,80,2212 W 50TH PL,-87.6801014615835,41.8023472567019,04/18/2019,2.0,7.0
46199,SF,72,80,2128 W 50TH PL,-87.6781915029707,41.802367953677,05/01/2019,2.0,7.0
46200,SF,72,80,2233 W 50TH PL,-87.6807833402822,41.8018112947269,03/01/2019,2.0,7.0
46201,SF,72,80,2127 W 50TH PL,-87.6780947674846,41.8018413743319,03/06/2019,2.0,7.0
